season no.,episode no.,episode name,name,line
2,5,Get Schwifty,Rick,"Uhh, it’s probably a bad time to mention it, but any astronauts you guys had in orbit are definitely dead."
2,5,Get Schwifty,Cromulon,"Welcome back to Planet Music! First up, let’s hear the latest song from planet Parblesnops. The Greebybobes! SHOW ME WHAT YOU GOT."
2,5,Get Schwifty,Cromulon,DISQUALIFIED!
2,5,Get Schwifty,Cromulon,There’s one every season. Moving on to planet Arbolez Meterosos. Arbolian Meterososians. SHOW US WHAT YOU GOT.
2,5,Get Schwifty,Morty,Like we’re not already under enough pressure!
2,5,Get Schwifty,Rick,"Geez, Morty. The guy’s just doing his job. Take it easy."
2,5,Get Schwifty,Morty,"Rick, Ice-T, could you guys take it less easy?! We’ve got six hours to come up with a song!"
2,5,Get Schwifty,Rick,"Genius happens in the moment, Morty."
2,5,Get Schwifty,Morty,"Well, can we at least go get our family? You know, so we can take them with-with-with us if we lose?"
2,5,Get Schwifty,Rick,"That’s planning for failure, Morty. Even dumber than regular planning.  Balls."
2,5,Get Schwifty,Rick,"Morty, Morty, stop! Listen! There’s only so much charge left in this thing. If we portal home from here and back, we’re not gonna have enough charge left to get off-world. Get it?"
2,5,Get Schwifty,Morty,What?!
2,5,Get Schwifty,Rick,"Yeah,  you see, I try to shelter you from certain realities,  Morty. Cause if I let you make me nervous, then we can’t get schwifty."
2,5,Get Schwifty,Morty,Stop saying it like it’s a thing! You made it up!
2,5,Get Schwifty,Rick,"Hey, Morty! Could you lick my…"
2,5,Get Schwifty,Morty,"Rick, cut it out! That’s not funny, Rick!"
2,5,Get Schwifty,Nathan,I’ve seen enough. These guys are one-hit wonders.
2,5,Get Schwifty,President,"And what’s your plan, General?"
2,5,Get Schwifty,Nathan,"We still have the nuclear option. On my word, we can launch a nuclear missile at every one of those heads in the sky."
2,5,Get Schwifty,President,"Our planet’s held captive on a live game show and your solution is to shoot the audience? You can put your faith in nukes if we get through this, General. Until then, I’ll put mine in Rick and Morty. “Get Schwifty” was a jam."
2,5,Get Schwifty,Principal Vagina,"Hello? Yes sir, yeah. Thank you sir, thank you. He says he’s proud of what we’re doing and hopes we have a great Ascension Festival! Happy Ascension!"
2,5,Get Schwifty,Beth,We should pack up and leave town now.
2,5,Get Schwifty,Jerry,"I think it’s inspiring that our community is coping with fear in a way that involves a festival and homemade ice cream. If you’d stop being such an evangelical atheist, you might start enjoying yourself."
2,5,Get Schwifty,Jerry,Whoa! Look at you! You’re wearing the hat and everything!
2,5,Get Schwifty,Summer,"Here’s yours!  Mom, do you mind if I cook dinner tonight?"
2,5,Get Schwifty,Beth,"Yeah, sure. Wait, what??"
2,5,Get Schwifty,Summer,I love you guys. You gave me life. And it’s the will of the many heads that all children honor their parents.
2,5,Get Schwifty,Beth,Dinner sounds nice.
2,5,Get Schwifty,Summer,"Father, can we please go to the Ascension?"
2,5,Get Schwifty,Jerry,Sure! Let’s go to the Ascension. Wh-wh-what is it?
2,5,Get Schwifty,Principal Vagina,"We hereby send these un-wantables skyward that they might be inhaled by the many heads, later to be sneezed back to us as better babies!  Headward, free now to rise.  Headward, free now to rise.  Headward, free now to rise."
2,5,Get Schwifty,Summer,"Oh yes, yes! Rise to the giant head! You are free to be free!"
2,5,Get Schwifty,Ice-T,"A squeegee comes up from the garage, right? And he’s got a lobster in one hand and movie tickets in the other. He’s like, “I’m ready!”"
2,5,Get Schwifty,Ice-T,Who would take a lobster to see Iron Man 3?
2,5,Get Schwifty,Ice-T,"Aw, damn. We’re out of original flavor Fig Newtons. I should get going anyway."
2,5,Get Schwifty,Rick,"Wait, wait, wait! Come on, h-hold on a second!"
2,5,Get Schwifty,Morty,What?!
2,5,Get Schwifty,Ice-T,Damn. You didn’t tell me you fuck around with portals and shit.
2,5,Get Schwifty,Morty,That’s it!
2,5,Get Schwifty,Rick,"Whoa, whoa! Morty! Give me that!"
2,5,Get Schwifty,Morty,You lied! You lied about the charge! You were just being lazy! Get back! Sit down!
2,5,Get Schwifty,Rick,"Morty, just put it down. You don’t know what you’re doing."
2,5,Get Schwifty,Morty,I’m going to go find Mom and Dad.
2,5,Get Schwifty,Rick,Nooooo!
2,5,Get Schwifty,Rick,"Ahhhh, shit!"
2,5,Get Schwifty,President,"Ah, shit."
2,5,Get Schwifty,Morty,"Ahhh, shit."
2,5,Get Schwifty,Summer,And then Ethan played guitar and we learned the Seven Contemplations of the Head by singing them. It was really fun. Praise be the head!
2,5,Get Schwifty,Jerry,Yeah.
2,5,Get Schwifty,Principal Vagina,"Hi folks, Head Priest Vagina. Thanks for farming all those potatoes. It’s 6 p.m., so if you’re a parent, you’re now entitled to adoration from your children."
2,5,Get Schwifty,Summer,I’m going to start dinner!
2,5,Get Schwifty,Beth,I don’t know what to say. Summer is doing really well here.
2,5,Get Schwifty,Jerry,"She’s aced every test in potato class, and look how important potatoes have become."
2,5,Get Schwifty,Beth,She’s not getting pregnant or doing drugs or missing curfew…
2,5,Get Schwifty,Beth,That’s not our business as long as Summer is thriving!
2,5,Get Schwifty,Summer,Taco time!  I hope it pleases you as the head desires.
2,5,Get Schwifty,Beth,"That’s wonderful, Summer!"
2,5,Get Schwifty,Jerry,"We’re so proud of you. But honestly, you don’t have to make dinner every night."
2,5,Get Schwifty,Summer,"Of course I do, silly!  Oh my God, daddy, I’m sorry I called you silly! I’m so sorry!  Heavenly head and cranial creator! Forgive my transgressions against family and community! May my chores complete me as I complete them!"
2,5,Get Schwifty,Birdperson,Morty.
2,5,Get Schwifty,Morty,Birdperson?
2,5,Get Schwifty,Birdperson,"You appear to be dying. I will make efforts to prevent this, but can promise nothing."
2,5,Get Schwifty,Rick,"Wh-What do you think, Ice? Probably a little over-developed."
2,5,Get Schwifty,Ice-T,"Shit. Over-developed, under-developed. Bad songs are bad songs."
2,5,Get Schwifty,Rick,"Well, do you think maybe, could you give me some help with it, or… ?"
2,5,Get Schwifty,Ice-T,"Ah, hell no, man. You do your thing, but I can’t afford to get my pride wrapped up in your shame. You know what I’m sayin’?"
2,5,Get Schwifty,Rick,"Ice, I don’t want to be a negative Nelly or anything, but  if Morty doesn’t come back with my portal gun and I eat it out there, it’s, uh, kind of your problem too."
2,5,Get Schwifty,Ice-T,"Pfff. I ain’t worried about no Earth blowin’ up, man."
2,5,Get Schwifty,Rick,What? Why not?
2,5,Get Schwifty,Ice-T,"Yo, this is why."
2,5,Get Schwifty,Rick,What the fuck? You can turn into ice?
2,5,Get Schwifty,Ice-T,"My story begins at the dawn of time in the far away realm of Alphabetrium. There, every being is a letter of the alphabet. But I was frozen and exiled to the cosmos by my elders as punishment for not caring enough about anything. Earth is just one of the many stops on my lifelong journey with no destination. So you better believe I don’t care if it blows up! Cause I’ll just be ice, floatin’ through space, like a comet!"
2,5,Get Schwifty,Rick,"Take it from me, Ice.  You can’t just  float around space not caring about stuff forever."
2,5,Get Schwifty,Ice-T,"Pshhhh. Man, watch me. Good luck, Rick."
2,5,Get Schwifty,President,"Ok, things are getting out of hand. I better make sure Rick has everything he needs to “get schwifty.”"
2,5,Get Schwifty,Nathan,"Oh, for God’s sake, that’s enough."
2,5,Get Schwifty,President,"What the hell are you doing, Nathan? I’m the goddamn President of the United fuckin’ States!"
2,5,Get Schwifty,Nathan,"I’m setting the nuclear option to launch one minute into Earth’s performance. And you, Mr. President, I hope you like being hit in the face with a gun!"
2,5,Get Schwifty,President,"Wait, wait, wait, why-why --"
2,5,Get Schwifty,Birdperson,I believe I can access the history of Rick’s gun and help you get back to him.
2,5,Get Schwifty,Morty,"But can you help me get to my family? You know, at my house?"
2,5,Get Schwifty,Birdperson,"Is your intention to abandon Rick using his own portal gun? In bird culture, this is considered a dick move."
2,5,Get Schwifty,Morty,"All of Rick’s moves are dick moves! Wh-what am I eating? What is this, bird seed?"
2,5,Get Schwifty,Birdperson,It is random debris. I found it in my carpet. I don’t know what humans eat.
2,5,Get Schwifty,Birdperson,"Don’t be gross, Tammy."
2,5,Get Schwifty,Morty,"Tammy… gross. Birdperson, you always stick up for Rick, but he doesn’t care about anyone but himself. He doesn’t think about the consequences of anything he does."
2,5,Get Schwifty,Birdperson,"And as a result, he has the power to save or destroy entire worlds. And he is the reason you and I know each other. And the reason I’m alive at all."
2,5,Get Schwifty,Morty,What’s that? Who’s that baby?
2,5,Get Schwifty,Birdperson,"Morty, suppose you could retrieve your family from Earth but had to abandon Rick. I could give your loved ones shelter on Birdworld, even jobs, possibly as worm ranchers. How often do you think you might look up at the stars and wonder what might have been had you just put your faith in Rick?"
2,5,Get Schwifty,Cromulon,"That was Chunky Tunk with “Full Ming Mong, Empty Gorp Dorp.” Up next, planet Earth!"
2,5,Get Schwifty,Morty,Oh God! We’re up?!?!
2,5,Get Schwifty,Principal Vagina,"Jerry and Beth, your family is a golden example of what Headism has to offer the world."
2,5,Get Schwifty,Beth,The world?
2,5,Get Schwifty,Principal Vagina,Headism is a hit. We’re taking it worldwide and would like Jerry to be our church’s “Head” of Advertising.
2,5,Get Schwifty,Jerry,You… would?
2,5,Get Schwifty,Principal Vagina,"Beth, we’d like to promote you from horse surgeon, straight past human surgeon, to “Head” of Medicine."
2,5,Get Schwifty,Beth,That’s my dream! That’s my dream.
2,5,Get Schwifty,Jerry,"Thank you. This is all so overwhelming, but, uh… we can’t."
2,5,Get Schwifty,Beth,Absolutely not.
2,5,Get Schwifty,Principal Vagina,I’m sorry?
2,5,Get Schwifty,Beth,"We’ve been waiting 16 years for our daughter to respect us, but the key is, it has to be “our” daughter, not this person she’s become."
2,5,Get Schwifty,Jerry,We’ll take our chances raising her without fancy new jobs outside of a potato-based religion.  And you know what? I’m sick of pretending that we’re together because of the kids in the first place! I married you because you’re the love of my life!
2,5,Get Schwifty,Beth,"And I‘m lucky to have you and I never tell you that! You know, we will come out of this stronger as a family!"
2,5,Get Schwifty,Beth,"Please don’t do this, please don’t do this! Summer!"
2,5,Get Schwifty,Jerry,"Summer, listen carefully. I stole a paper clip and I have it in my cheek but I don’t know what to do with it and it hurts."
2,5,Get Schwifty,Summer,You’re going to be ok!  You will come back as babies!
2,5,Get Schwifty,Jerry,I AM a baby! I’m a baby NOW!
2,5,Get Schwifty,Morty,Hello? Is anybody here?  Mr. President!
2,5,Get Schwifty,President,This is Bluebird. Code tango-niner-alpha. Abort launch. Abort! Hello?  He’s blocked me out.
2,5,Get Schwifty,Morty,"Sir, I need to get to the stage and help Rick get schwifty!"
2,5,Get Schwifty,President,"It won’t matter how schwifty you get, Morty. The General’s got nukes set to launch halfway through Earth’s song!"
2,5,Get Schwifty,Morty,Oh my God! C-c-can you fly a Blackhawk?
2,5,Get Schwifty,President,Can the Pope’s dick fit through a donut?
2,5,Get Schwifty,Morty,"Uhhh, I’m not sure?"
2,5,Get Schwifty,President,Exactly!
2,5,Get Schwifty,Cromulon,SHOW ME WHAT YOU GOT.
2,5,Get Schwifty,Rick,"Ahem.  Uhhh… lop-oo-lop-oo-lop-oo-dups, nop-oo-nop-oo-nop-oo-nuts."
2,5,Get Schwifty,Principal Vagina,Headward free now to rise!
2,5,Get Schwifty,Mr. Goldenfold,Hey! Look at the heads! Looks like the heads are gettin’ angry!
2,5,Get Schwifty,President,"I’m really bad at this, Morty! There are way too many buttons on this thing!"
2,5,Get Schwifty,Morty,"Mr. President, if I’ve learned one thing today, it’s that sometimes, you have to not give a fuck!"
2,5,Get Schwifty,Rick,"Nup-oo-nup-oo-nup-oo-nups… ooh, tough crowd."
2,5,Get Schwifty,Principal Vagina,I’m sure that has… that has nothing to do with this.
2,5,Get Schwifty,Summer,The heads are displeased!
2,5,Get Schwifty,Rick,Morty!
2,5,Get Schwifty,Mr. Goldenfold,The heads love this! They love it when we DON’T kill the Smith family!
2,5,Get Schwifty,Principal Vagina,No! Stop that! You’re not allowed to interpret the will of the heads!
2,5,Get Schwifty,President,Call off the nuclear strike! This is the President. Stop the nuclear missile launch!
2,5,Get Schwifty,Nathan,Just launch the missiles!
2,5,Get Schwifty,Cromulon,BOO! NOT COOL!
2,5,Get Schwifty,Principal Vagina,I’m the only one that speaks to the heads!
2,5,Get Schwifty,Cromulon,DISQUALIFIED!
2,5,Get Schwifty,Mr. Goldenfold,The heads disqualified Vagina! Get him!
2,5,Get Schwifty,Cromulon,DISQUALIFIED! DISQUALIFIED!
2,5,Get Schwifty,Ice-T,"That’s right, it’s me, Ice-T! I care now! You made me care more! With all due respect, I’d like to hear what Rick and Morty have to play."
2,5,Get Schwifty,Morty,"What do you say, Rick?"
2,5,Get Schwifty,Rick,I say…  Let’s do it!
2,5,Get Schwifty,Rick,All right!
2,5,Get Schwifty,Morty,Ohhhh yeahhhh!
2,5,Get Schwifty,Rick,"Come on, here we go!"
2,5,Get Schwifty,Morty,Ohhhh yeahhhh!
2,5,Get Schwifty,Rick,Say it with me!
2,5,Get Schwifty,Principal Vagina,Ohhh my GOOOOODDDD!!!
2,5,Get Schwifty,Cromulon,"After 988 seasons of Planet Music, the Cromulons have decided to declare Earth the final winner and bring our musical reality show to a conclusion. Goodbye!"
2,5,Get Schwifty,Mr. Goldenfold,Did he just say “musical reality show”?
2,5,Get Schwifty,Jerry,"Yeah, it’s possible that we may have been correlating some things that weren’t actually related at all."
